nombre_entidad,municipio_entidad,codigo_municipio_ent,codigo_departamento_ent,orden_entidad,departamento_entidad,latitud,longitud,oferentes_prom,ind_prom_oferentes,perc_contr_cerrada_num,perc_contr_cerrada_val,HHI_cant,HHI_val,ID_cant,ID_val,ofertas_prom,ind_prom_ofertas,ganadoras,IC4K_cant,IC4K_val,perc_tiempo_adiciones,perc_valor_adiciones,ind_valor_adiciones,ind_riesgo_corrupcion
ANTIOQUIA  AGUAS NACIONALES EPM SA ESP  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NARIÑO  I.E. AGROPECUARIA SAN JUAN BAUTISTA DE LA SALLE  MALLAMA,Mallama,52435,52,TDD,Nariño,1.1706520638333333,-77.91853789833334,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
HUILA  ESE HOSP. DEL PERPETUO SOCORRO  VILLAVIEJA,Villavieja,41872,41,TDC,Huila,3.2765391768333334,-75.19167157333334,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOGOTÁ DC  IED JULIO GARAVITO ARMERO,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
ATLÁNTICO  EMPRESA SOCIAL DEL ESTADO HOSP. LOCAL DE GALAPA,Galapa,8296,8,TDC,Atlántico,10.89739479,-74.89828957,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
HUILA  I.E. TULIO ARBELÁEZ ZULUAGA  GARZÓN,Garzón,41298,41,TDD,Huila,2.164907688,-75.60225522294118,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
RISARALDA  I.E. SANTA SOFÍA  DOSQUEBRADAS,Dosquebradas,66170,66,TDD,Risaralda,4.833662528176471,-75.66663024882352,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOGOTÁ DC  IED ESPAÑA,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,100,100,NA,NA,66.66666666666667,100,100,0,0,0,69.6969696969697
BOGOTÁ DC  IED PRADO VERANI II  PRADO VERANI I,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,66.66666666666666,61.699045185430236,33.33333333333333,34.06486607048921,0,34.06486414187271,NA,NA,0,100,100,0,0,0,35.97853738690176
BOGOTÁ DC  IED LAS VIOLETAS,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOGOTÁ DC  IED LA ESTANCIA  SAN ISIDRO,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,51.48632580261592,0,51.486324129730555,NA,NA,0,100,100,0,0,0,45.58966598205599
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE GUATEQUE BOYACA - CONTRATACIÓN - GUATEQUE,Guateque,15322,15,Nacional,Boyacá,5.007320895,-73.47120697,13,98.44311377245509,0,0,50,70.65159418925931,0,70.65158961222366,1.5,98.10126582278481,0,100,100,NA,0,0,43.099664482041604
CUNDINAMARCA  ASN. DE SABANA CENTRO  ASOCENTRO,Agua de Dios,25001,25,TDM2,Cundinamarca,4.375312017,-74.66921778,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
RISARALDA  I.E. SANTA ANA  GUATICA,Guática,66318,66,TDD,Risaralda,5.3067117975,-75.8094285775,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NARIÑO  TERMINAL DE TRANSPORTE TERRESTRE DE PASAJEROS DE IPIALES SA,Ipiales,52356,52,TDD,Nariño,0.7927730808333333,-77.553879515,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  I.E. FRANCISCO DE MIRANDA  ROVIRA,Rovira,73624,73,TDD,Tolima,4.176704199333334,-75.32911546777778,NA,NA,100,100,55.55555555555555,57.072824071168185,33.33333333333333,57.072823234231784,NA,NA,33.333333333333336,100,100,0,0,0,52.66318602667185
TOLIMA  I.E.T. AGROINDUSTRIAL JUAN XXIII  COYAIMA,Coyaima,73217,73,TDD,Tolima,3.7530830186666666,-75.08991458333333,NA,NA,100,100,50,50.43526524149259,0,50.43526297246298,NA,NA,0,100,100,0,0,0,45.494115021953874
TOLIMA  I.E.T. CIUDAD ARKALA,Ibagué,73001,73,TDC,Tolima,4.431118867714286,-75.21511934171428,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  I.E. NICANOR VELASQUEZ ORTIZ  AMBALEMA,Ambalema,73030,73,TDD,Tolima,4.8139412334000005,-74.806099552,NA,NA,100,100,50,67.56973364518836,0,67.56973146919974,NA,NA,0,100,100,50,25,12.410070424667646,54.99816400635055
TOLIMA  I.E.T. MARÍA AUXILIADORA  FRESNO,Fresno,73283,73,TDD,Tolima,5.190927642166667,-75.06924883333333,NA,NA,100,100,33.33333333333333,33.61110420797012,0,33.61110258896605,NA,NA,0,100,100,0,0,0,42.449494321936676
META  TERMINAL DE TRANSPORTES DE VILLAVICENCIO SA,Villavicencio,50001,50,TDD,Meta,4.097347387727273,-73.5856078809091,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CAUCA  INST. SILVANO PARA LA RECREACIÓN Y EL DEPORTE,Silvia,19743,19,TDD,Cauca,2.667471392,-76.38837276,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  I.E. TOMAS CARRASQUILLA N 2  SANTA ROSA DE OSOS,Santa Rosa de Osos,5686,5,TDD,Antioquia,6.621650417666666,-75.40470466,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
Rama Judicial <U+0096> Dirección Seccional de Administración Judicial de Medellín - AREA ADMINISTRATIVA,Medellín,5001,5,Nacional,Antioquia,6.2316158553448275,-75.56855862724139,25,97.0059880239521,0,0,50,62.05477788812187,0,62.05477773711963,7,91.13924050632912,0,100,100,NA,0,0,41.68333386820026
BOGOTÁ DC  IED CLASS,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,33.33333333333333,35.380029995482566,0,35.38002699862815,NA,NA,0,100,100,0,0,0,42.61030575716508
BOGOTÁ DC  IED COL NAC RESTREPO MILLAN,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  I.E.T. CUALAMANÁ  MELGAR,Melgar,73449,73,TDD,Tolima,4.204372280818181,-74.6288297390909,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,100,0,0,62.5
ANTIOQUIA  I.E. LOMA HERMOSA  MEDELLÍN,Medellín,5001,5,TDD,Antioquia,6.2316158553448275,-75.56855862724139,NA,NA,100,100,36,33.69818347127336,20,33.698180406058825,NA,NA,40,100,100,0,0,0,48.15438031557031
BOGOTÁ DC  IED ATAHUALPA,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,75.35508435004371,0,75.35508234353708,NA,NA,0,100,100,0,0,0,47.75955312273125
BOGOTÁ DC  IED COLEGIO ORLANDO FALS BORDA,Bogotá D.C.,11001,11,TDD,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,50.26456852104249,0,50.26456410364876,NA,NA,0,100,100,0,0,0,45.47859713827659
QUINDÍO  I.E. SAN JOSÉ  CALARCA,Calarcá,63130,63,Nacional Centralizado,Quindío,4.4512513912500005,-75.70156327583334,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CÓRDOBA  I.E. SANTA TERESITA  PUERTO LIBERTADOR,Puerto Libertador,23580,23,TDD,Córdoba,7.8433588834117645,-75.72220726411764,NA,NA,100,100,50,61.096994986458604,0,61.096991771519924,NA,NA,0,100,100,0,0,0,46.463363180587145
MAGDALENA  ESE HOSP. LOCAL  EL RETÉN,El Retén,47268,47,TDD,Magdalena,10.624309474444445,-74.29532958333333,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  ESE PRESBÍTERO LUÍS FELIPE ARBELÁEZ  ALEJANDRÍA,Alejandría,5021,5,TDC,Antioquia,6.376065676,-75.1413329,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  EMPRESAS PÚBLICAS DE SAN LUIS SAS ESP,San Luis,5660,5,TDD,Antioquia,6.0226438773333335,-74.976613675555555,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
RISARALDA  EMPRESA DE SERVICIOS PÚBLICOS DE LA VIRGINIA,La Virginia,66400,66,TDM1,Risaralda,4.9078729679999995,-75.855118025,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
QUINDÍO  I.E. RUFINO JOSÉ CUERVOSUR,Armenia,63001,63,TDD,Quindío,4.484716031272727,-75.73460831545455,NA,NA,100,100,55.55555555555555,84.96411263574443,33.33333333333333,84.96411140453803,NA,NA,33.333333333333336,100,100,0,0,0,55.1987577143606
SANTANDER  ALC. CHARTA,Charta,68169,68,TDM6,Santander,7.280820472,-72.96879846,NA,NA,75,78.25701394744988,25,38.09841324463375,0,38.09841186330918,NA,NA,0,100,100,0,0,0,37.85049338109851
TOLIMA  EMPRESA DE SERVICIOS PÚBLICOS DE MELGAR EMPUMELGAR ESP,Melgar,73449,73,TDD,Tolima,4.204372280818181,-74.6288297390909,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,25,12.410070424667646,71.58273367496979
BOYACÁ  FOMVIDU  FONDO DE VIVIENDA OBRERA DE DUITAMA,Duitama,15238,15,TDM2,Boyacá,5.8121230165,-73.045285475,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOYACÁ  ESE HOSP. LAS MERCEDES DE MONGUI,Mongua,15464,15,TDM1,Boyacá,5.754242228,-72.79809049,NA,NA,100,100,50,52.50157179212582,0,52.50156597985016,NA,NA,0,100,100,0,0,0,45.68196107201144
CORPOCHIVOR  CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR,Agua de Dios,25001,25,Nacional Descentralizado,Cundinamarca,4.375312017,-74.66921778,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,15.854781901923598,7.870358398824716,27.96564253759354
HUILA  I.E. LA MINA  LA MINA,Teruel,41801,41,TDC,Huila,2.740968416,-75.56703425,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
HUILA  I.E. LA PRIMAVERA  TERUEL,Teruel,41801,41,TDD,Huila,2.740968416,-75.56703425,NA,NA,100,100,33.33333333333333,40.47666141203857,0,40.476657619272885,NA,NA,0,100,100,33.33333333333333,35.714285714285715,17.728672035239494,50.96238962074822
ESTABLECIMIENTO PENITENCIARIO LA ESPERANZA DEL GUADUAS - GESTION CONTRACTUAL,Guaduas,25320,25,Nacional,Cundinamarca,5.119157360333333,-74.60484331,22,97.36526946107784,0,0,50,50.13850415512465,0,50.13849518626024,6,92.40506329113924,0,100,100,NA,0,0,40.82573640894515
SANTANDER  COLEGIO TECNICO VICENTE AZUERO  FLORIDABLANCA,Floridablanca,68276,68,TDC,Santander,7.06555413225,-73.08299921416666,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
SUCRE  I.E. JOSÉ MARÍA CÓRDOVA  SUCRE,Sucre,70771,70,TDD,Sucre,8.8346837309375,-74.708264601875,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
SUCRE  CENTRO EDUCATIVO NUESTRA SEÑORA DEL CARMEN  SUCRE,Sucre,70771,70,Nacional Centralizado,Sucre,8.8346837309375,-74.708264601875,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
SUCRE  CENTRO EDUCATIVO LA VENTURA  SUCRE,Sucre,70771,70,TDD,Sucre,8.8346837309375,-74.708264601875,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
TOLIMA  I.E.T. COMERCIAL CALDAS,Guamo,73319,73,TDC,Tolima,4.0516106543333334,-74.93236821555556,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
SANTANDER  CONCEJO VÉLEZ,Vélez,68861,68,TDD,Santander,6.05706835,-73.6836046275,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
HUILA  I.E. SAN ISIDRO  ACEVEDO,Acevedo,41006,41,TDC,Huila,1.7814513262,-75.939344218,NA,NA,100,100,55.55555555555555,50.08184357919672,33.33333333333333,50.081841695221776,NA,NA,33.333333333333336,100,100,0,0,0,52.02764234558354
RISARALDA  I.E. SAUSAGUÁ,Quinchía,66594,66,TDD,Risaralda,5.3175696353749995,-75.71175404499999,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
RISARALDA  I.E. PEDRO URIBE MEJÍA  SANTA ROSA DE CABAL,Santa Rosa de Cabal,66682,66,TDD,Risaralda,4.899511462214286,-75.63900294285715,NA,NA,100,100,50,50.16283058874475,0,50.162829088325644,NA,NA,0,100,100,0,0,0,45.46934823534043
CÓRDOBA  I.E. NUEVA ESPERANZA  MONTERÍA,Montería,23001,23,TDC,Córdoba,8.616615112442624,-75.9446825595082,NA,NA,100,100,33.33333333333333,45.184001834529944,0,45.183998534567785,NA,NA,0,100,100,0,0,0,43.50157592435121
VALLE DEL CAUCA  I.E. CEAT GENERAL PIERO MARIOTTI  YUMBO,Yumbo,76892,76,TDD,Valle del Cauca,3.594214493,-76.51797745214286,NA,NA,100,100,33.33333333333333,42.38430413914674,0,42.38430228536142,NA,NA,0,100,100,0,0,0,43.24705795204364
BOLÍVAR   ESE CENTRO DE SALUD CON CAMA DE ARROYOHONDO,Arroyohondo,13062,13,TDD,Bolívar,10.234914693333334,-75.026486535,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
SUCRE  I.E.T. AGROPECUARIO CERRITO DE LA PALMA  SINCELEJO,Sincelejo,70001,70,TDD,Sucre,9.290158491304348,-75.44224660434783,NA,NA,100,100,50,50.51691944274981,0,50.51691603389423,NA,NA,0,100,100,0,0,0,45.50153813115907
NARIÑO  I.E.T. AGROPECUARIA SAN DIEGO  GUACHUCAL,Guachucal,52317,52,TDD,Nariño,0.98395409875,-77.715396205,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
SUCRE  ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS  SINCELEJO,Sincelejo,70001,70,TDD,Sucre,9.290158491304348,-75.44224660434783,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOYACÁ  ALC. SAN EDUARDO,San Eduardo,15660,15,TDM6,Boyacá,5.22395594,-73.077143,NA,NA,100,100,33.33333333333333,44.83463345431453,0,44.834632474293784,NA,NA,0,100,100,0,0,0,43.46981516251344
PERSONERIA MPAL. DE CAJICA - Contratación,Cajicá,25126,25,Territorial,Cundinamarca,4.91876468055,-74.0335783525,11,98.68263473053892,0,0,100,100,NA,NA,1,98.73417721518987,0,NA,NA,NA,0,0,44.15742354952542
BOYACÁ  ESE CENTRO DE SALUD JAIME DÍAZ PÉREZ  SAN EDUARDO,San Eduardo,15660,15,TDD,Boyacá,5.22395594,-73.077143,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
TOLIMA  FABRICA DE LICORES DEL TOLIMA,Ibagué,73001,73,TDD,Tolima,4.431118867714286,-75.21511934171428,NA,NA,50,88.8420769127181,50,80.17413877787017,0,80.1741380150583,NA,NA,0,100,100,0,0,0,42.63783779005348
CASANARE  EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO SA ESP  PAZ DE ARIPORO,Paz de Ariporo,85250,85,TDD,Casanare,5.76111078425,-71.32880478999999,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VALLE DEL CAUCA  I.E. GENERAL SANTANDER  JAMUNDÍ,Jamundí,76364,76,TDD,Valle del Cauca,3.207510008192308,-76.58441089576924,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ATLÁNTICO  I.E. DISTRITAL BETSABE ESPINOSA  BARRANQUILLA,Barranquilla,8001,8,TDM1,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
ATLÁNTICO  I.E. DISTRITAL GOLDA MEIR  BARRANQUILLA,Barranquilla,8001,8,TDM1,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOLÍVAR  ESE HOSP. LOCAL ANA MARÍA RODRÍGUEZ  SAN ESTANISLAO,San Estanislao,13647,13,TDD,Bolívar,10.35661562,-75.173097215,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  ALC. CIUDAD BOLÍVAR,Ciudad Bolívar,5101,5,TDM5,Antioquia,5.8389947442,-76.01144038,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
POLICIA METROPOLITA DE CARTAGENA DE INDIAS -AREA DE SANIDAD BOLIVAR - POLICIA METR. DE CARTAGENA DE INDIAS-AREA DE SANIDAD BOLIVAR,No definido,0,NA,Territorial,No definido,NA,NA,48,94.25149700598803,0,0,100,100,NA,NA,4,94.9367088607595,0,NA,NA,NA,0,0,43.24313398519417
CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA - CENACTELEMATICA,No definido,0,NA,Nacional,No definido,NA,NA,35,95.80838323353294,0,0,100,100,NA,NA,10,87.34177215189874,0,NA,NA,NA,0,0,42.57223948727019
BOYACÁ  ESE LUIS LANCHEROS DE COPER,Coper,15212,15,TDD,Boyacá,5.474983018,-74.04546072,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NARIÑO  ESE HOSP. EDUARDO SANTOS  LA UNIÓN,La Unión,52399,52,TDD,Nariño,1.630310344888889,-77.14364604888888,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
SUCRE  I.E. DULCE NOMBRE DE JESÚS  SINCELEJO,Sincelejo,70001,70,TDD,Sucre,9.290158491304348,-75.44224660434783,NA,NA,100,100,37.5,34.386722593614266,16.666666666666664,34.3867215025022,NA,NA,25,100,100,0,0,0,46.68667175093463
SANTANDER  CONCEJO MPAL. DE SUAITA,Suaita,68770,68,TDD,Santander,6.1207491064,-73.40106420000001,NA,NA,0,0,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,25
SENA REGIONAL CHOCO Grupo de Apoyo Administrativo Mixto - DESPACHO REGIONAL CHOCO,Quibdó,27001,27,Nacional,Chocó,5.796694929307693,-76.65123039115385,15,98.20359281437125,0,0,100,100,NA,NA,5,93.67088607594937,0,NA,NA,NA,0,0,43.54160876559118
ATLÁNTICO  CENTRO DE EDUCACIÓN BÁSICA N103  BARRANQUILLA,Barranquilla,8001,8,TDD,Atlántico,10.97592682,-74.79525905,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOYACÁ I.E. SOCHAQUIRA ABAJO  GUAYATÁ,Guayatá,15325,15,Nacional Centralizado,Boyacá,4.967122531,-73.4896964,NA,NA,100,100,50,54.99163665164197,0,54.99162481033978,NA,NA,0,100,100,0,0,0,45.908330604694726
BOYACÁ  I.E. SAZA  GÁMEZA,Gameza,15296,15,TDD,Boyacá,5.802337805,-72.80552935,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
ANTIOQUIA  I.E. ANDRÉS BELLO  BELLO,Bello,5088,5,TDD,Antioquia,6.342081572142857,-75.57809790285714,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
INSTITUCION EDUCATIVA DENZIL ESCOLAR,Riohacha,44001,44,TDD,La Guajira,11.227513481875,-72.9809033978125,NA,NA,0,0,50,50.81614186042767,0,50.816141338118335,NA,NA,0,100,100,50,10.179331034710367,5.053048600670426,33.27713831780077
ICBF RISARALDA - ICBF REGIONAL RISARALDA,Pereira,66001,66,Nacional,Risaralda,4.785936267710526,-75.73000657960526,55,93.41317365269461,0,0,100,100,NA,NA,27,65.82278481012658,0,NA,NA,NA,0,0,39.91510649586902
Secretaria de Desarrollo Institucional - Alcaldía de Tuluá - Secretaría de Desarrollo Institucional - Alcaldía de Tuluá,Tuluá,76834,76,Territorial,Valle del Cauca,4.0684002962,-76.143151321,69,91.73652694610779,0,0,100,100,NA,NA,35,55.696202531645575,0,NA,NA,NA,0,0,38.60363660863926
ICBF REGIONAL VALLE DEL CAUCA - REGIONAL VALLE,Cali,76001,76,Nacional,Valle del Cauca,3.406996142924528,-76.56139954018867,44,94.73053892215569,0,0,100,100,NA,NA,31,60.75949367088608,0,NA,NA,NA,0,0,39.498892510337974
ICBF REGIONAL CESAR - ICBF REGIONAL CESAR,No definido,0,NA,Nacional,No definido,NA,NA,41,95.08982035928145,0,0,100,100,NA,NA,19,75.9493670886076,0,NA,NA,NA,0,0,41.22657638309878
CUNDINAMARCA  C.D.C. DE FACATATIVA,Facatativá,25269,25,No Definido,Cundinamarca,4.8275898938235295,-74.34223457529411,NA,NA,100,100,50,82,0,81.99999819999982,NA,NA,0,100,100,0,0,0,48.36363636363637
SANTANDER  ALC. BUCARAMANGA,Bucaramanga,68001,68,TDM1,Santander,7.172108315333333,-73.12675052833333,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CÓRDOBA  I.E. POLICARPA SALAVARRIETA  MONTERÍA,Montería,23001,23,TDC,Córdoba,8.616615112442624,-75.9446825595082,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOGOTÁ DC  IED CARLOS ARANGO VELEZ,Bogotá D.C.,11001,11,Distrito Capital,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CENTRO DE MEDICINA NAVAL - CONTRATOS CEMED,Bogotá D.C.,11001,11,Nacional,Bogotá D.C.,4.3168398514615385,-74.20605366615385,10,98.80239520958084,0,0,50,66.49240028146933,0,66.49239999098576,4,94.9367088607595,0,100,100,NA,0,0,42.51929202931747
INST. PARA LA ECONOMIA SOCIAL- IPES - SUBDIRECCION JURIDICA Y DE CONTRATACION,Bogotá D.C.,11001,11,Nacional,Bogotá D.C.,4.3168398514615385,-74.20605366615385,4,99.52095808383234,0,0,100,100,NA,NA,1,98.73417721518987,0,NA,NA,NA,0,0,44.25057058878025
ANTIOQUIA  AGUAS REGIONALES EPM SA ESP  APARTADÓ,Apartadó,5045,5,TDD,Antioquia,7.856634913333333,-76.65842655583333,NA,NA,100,100,50,78.98177389697,0,78.98177330643563,NA,NA,0,100,100,0,0,0,48.089252172451815
ESCUELA DE SUBOFICIALES Y NIVEL EJECUTIVO  GONZALO JIMENEZ DE QUESADA - ESCUELA DE SUBOFICIALES Y NIVEL EJECUTIVO GONZALO JIMÉNEZ DE QUESADA,Sibaté,25740,25,Nacional,Cundinamarca,4.4887326818,-74.26026898,12,98.562874251497007,0,0,100,100,NA,NA,5,93.67088607594937,0,NA,NA,NA,0,0,43.58152892527182
BOYACÁ  I.E. RANCHO GRANDE  RONDÓN,Rondón,15621,15,TDC,Boyacá,5.341686523,-73.21331616,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
CORPORACION AUTONOMA REGIONAL DE CALDAS CORPOCALDAS - UNIDAD DE CONTRATACIÓN II- MINIMA CUANTIA,Manizales,17001,17,Nacional,Caldas,5.072044001681818,-75.55864115181818,25,97.0059880239521,0,0,100,100,NA,NA,9,88.60759493670886,0,NA,NA,NA,0,0,42.84595366229566
VICHADA  I.E. SOLMERIDA BUILES  LA PRIMAVERA,Santa María,41676,41,TDC,Huila,2.9243153895000003,-75.610175795,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VICHADA  I.E. FRANCISCO DE PAULA SANTANDER  LA PRIMAVERA,La Primavera,99524,99,TDC,Vichada,5.72439125825,-69.85683267499999,NA,NA,100,100,100,100,100,100,NA,NA,66.66666666666667,100,100,0,0,0,69.6969696969697
CUNDINAMARCA  CORPORACIÓN SOCIAL DE CUNDINAMARCA,Agua de Dios,25001,25,TDM2,Cundinamarca,4.375312017,-74.66921778,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NARIÑO  I.E. NUESTRA SEÑORA DE FATIMA  SANDONÁ,Sandoná,52683,52,TDD,Nariño,1.3039449338571427,-77.44032883714286,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VALLE DEL CAUCA  I.E.T. INDUSTRIAL MULTIPROPOSITO  CALI,Cali,76001,76,TDD,Valle del Cauca,3.406996142924528,-76.56139954018867,NA,NA,100,100,50,51.3250405624662,0,51.32503773252653,NA,NA,0,100,100,0,0,0,45.575003687496924
BOYACÁ  ESE HOSP. BAUDILIO ACERO  TURMEQUÉ,Turmequé,15835,15,TDD,Boyacá,5.323252768,-73.49184702,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,100,16.666666666666664,8.273380283111763,65.6175058687223
CÓRDOBA  I.E. EL SABANAL  MONTERÍA,Montería,23001,23,TDD,Córdoba,8.616615112442624,-75.9446825595082,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
META  CENTRO EDUCATIVO RURAL JOSE MARIA GUIOTH  CUMARAL,Cumaral,50226,50,TDC,Meta,4.250733367,-73.393972012,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
BOGOTÁ  C.D.C. DE BOGOTÁ,Bogotá D.C.,11001,11,TDC,Bogotá D.C.,4.3168398514615385,-74.20605366615385,NA,NA,100,100,50,62.20697628240598,0,62.20697498177259,NA,NA,0,100,100,50,0,0,51.10972511658236
GUAVIARE  I.E. EL RECREO  EL RETORNO,El Retorno,95025,95,TDC,Guaviare,2.2218452695,-72.40927555166667,NA,NA,100,100,100,100,100,100,NA,NA,50,100,100,0,0,0,68.18181818181819
GUAVIARE  I.E. CERRO AZUL  SAN JOSE DE GUAVIARE,San José del Guaviare,95001,95,TDC,Guaviare,2.565545,-72.639938,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
NARIÑO  I.E. AGROPECUARIA CUATRO ESQUINAS  TÚQUERRES,Túquerres,52838,52,TDC,Nariño,1.1020784627142857,-77.60658939285715,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
VALLE DEL CAUCA  I.E. SAN VICENTE  BUENAVENTURA,Buenaventura,76109,76,TDD,Valle del Cauca,3.883085,-77.019447,NA,NA,100,100,100,100,NA,NA,NA,NA,0,NA,NA,0,0,0,50
